geoid,name,variable,estimate,moe,year
10153,ZCTA5 10153,med_income,NA,NA,2016
10154,ZCTA5 10154,male,0,11,2016
10154,ZCTA5 10154,female,0,11,2016
10154,ZCTA5 10154,total_pop,0,11,2016
10154,ZCTA5 10154,race_total,0,11,2016
10154,ZCTA5 10154,white,0,11,2016
10154,ZCTA5 10154,black_aa,0,11,2016
10154,ZCTA5 10154,ai_an,0,11,2016
10154,ZCTA5 10154,asian,0,11,2016
10154,ZCTA5 10154,hawaiian_pi,0,11,2016
10154,ZCTA5 10154,other,0,11,2016
10154,ZCTA5 10154,med_income,NA,NA,2016
10162,ZCTA5 10162,male,575,230,2016
10162,ZCTA5 10162,female,678,334,2016
10162,ZCTA5 10162,total_pop,1253,501,2016
10162,ZCTA5 10162,race_total,1253,501,2016
10162,ZCTA5 10162,white,1069,458,2016
10162,ZCTA5 10162,black_aa,0,11,2016
10162,ZCTA5 10162,ai_an,0,11,2016
10162,ZCTA5 10162,asian,94,114,2016
10162,ZCTA5 10162,hawaiian_pi,0,11,2016
10162,ZCTA5 10162,other,0,11,2016
10162,ZCTA5 10162,med_income,178822,122668,2016
10165,ZCTA5 10165,male,0,11,2016
10165,ZCTA5 10165,female,0,11,2016
10165,ZCTA5 10165,total_pop,0,11,2016
10165,ZCTA5 10165,race_total,0,11,2016
10165,ZCTA5 10165,white,0,11,2016
10165,ZCTA5 10165,black_aa,0,11,2016
10165,ZCTA5 10165,ai_an,0,11,2016
10165,ZCTA5 10165,asian,0,11,2016
10165,ZCTA5 10165,hawaiian_pi,0,11,2016
10165,ZCTA5 10165,other,0,11,2016
10165,ZCTA5 10165,med_income,NA,NA,2016
10167,ZCTA5 10167,male,0,11,2016
10167,ZCTA5 10167,female,0,11,2016
10167,ZCTA5 10167,total_pop,0,11,2016
10167,ZCTA5 10167,race_total,0,11,2016
10167,ZCTA5 10167,white,0,11,2016
10167,ZCTA5 10167,black_aa,0,11,2016
10167,ZCTA5 10167,ai_an,0,11,2016
10167,ZCTA5 10167,asian,0,11,2016
10167,ZCTA5 10167,hawaiian_pi,0,11,2016
10167,ZCTA5 10167,other,0,11,2016
10167,ZCTA5 10167,med_income,NA,NA,2016
10168,ZCTA5 10168,male,0,11,2016
10168,ZCTA5 10168,female,0,11,2016
10168,ZCTA5 10168,total_pop,0,11,2016
10168,ZCTA5 10168,race_total,0,11,2016
10168,ZCTA5 10168,white,0,11,2016
10168,ZCTA5 10168,black_aa,0,11,2016
10168,ZCTA5 10168,ai_an,0,11,2016
10168,ZCTA5 10168,asian,0,11,2016
10168,ZCTA5 10168,hawaiian_pi,0,11,2016
10168,ZCTA5 10168,other,0,11,2016
10168,ZCTA5 10168,med_income,NA,NA,2016
10169,ZCTA5 10169,male,0,11,2016
10169,ZCTA5 10169,female,0,11,2016
10169,ZCTA5 10169,total_pop,0,11,2016
10169,ZCTA5 10169,race_total,0,11,2016
10169,ZCTA5 10169,white,0,11,2016
10169,ZCTA5 10169,black_aa,0,11,2016
10169,ZCTA5 10169,ai_an,0,11,2016
10169,ZCTA5 10169,asian,0,11,2016
10169,ZCTA5 10169,hawaiian_pi,0,11,2016
10169,ZCTA5 10169,other,0,11,2016
10169,ZCTA5 10169,med_income,NA,NA,2016
10170,ZCTA5 10170,male,0,11,2016
10170,ZCTA5 10170,female,0,11,2016
10170,ZCTA5 10170,total_pop,0,11,2016
10170,ZCTA5 10170,race_total,0,11,2016
10170,ZCTA5 10170,white,0,11,2016
10170,ZCTA5 10170,black_aa,0,11,2016
10170,ZCTA5 10170,ai_an,0,11,2016
10170,ZCTA5 10170,asian,0,11,2016
10170,ZCTA5 10170,hawaiian_pi,0,11,2016
10170,ZCTA5 10170,other,0,11,2016
10170,ZCTA5 10170,med_income,NA,NA,2016
10171,ZCTA5 10171,male,0,11,2016
10171,ZCTA5 10171,female,0,11,2016
10171,ZCTA5 10171,total_pop,0,11,2016
10171,ZCTA5 10171,race_total,0,11,2016
10171,ZCTA5 10171,white,0,11,2016
10171,ZCTA5 10171,black_aa,0,11,2016
10171,ZCTA5 10171,ai_an,0,11,2016
10171,ZCTA5 10171,asian,0,11,2016
10171,ZCTA5 10171,hawaiian_pi,0,11,2016
10171,ZCTA5 10171,other,0,11,2016
10171,ZCTA5 10171,med_income,NA,NA,2016
10172,ZCTA5 10172,male,0,11,2016
10172,ZCTA5 10172,female,0,11,2016
10172,ZCTA5 10172,total_pop,0,11,2016
10172,ZCTA5 10172,race_total,0,11,2016
10172,ZCTA5 10172,white,0,11,2016
10172,ZCTA5 10172,black_aa,0,11,2016
10172,ZCTA5 10172,ai_an,0,11,2016
10172,ZCTA5 10172,asian,0,11,2016
10172,ZCTA5 10172,hawaiian_pi,0,11,2016
10172,ZCTA5 10172,other,0,11,2016
10172,ZCTA5 10172,med_income,NA,NA,2016
10173,ZCTA5 10173,male,0,11,2016
10173,ZCTA5 10173,female,0,11,2016
10173,ZCTA5 10173,total_pop,0,11,2016
10173,ZCTA5 10173,race_total,0,11,2016
10173,ZCTA5 10173,white,0,11,2016
10173,ZCTA5 10173,black_aa,0,11,2016
10173,ZCTA5 10173,ai_an,0,11,2016
10173,ZCTA5 10173,asian,0,11,2016
10173,ZCTA5 10173,hawaiian_pi,0,11,2016
10173,ZCTA5 10173,other,0,11,2016
10173,ZCTA5 10173,med_income,NA,NA,2016
10174,ZCTA5 10174,male,0,11,2016
10174,ZCTA5 10174,female,0,11,2016
10174,ZCTA5 10174,total_pop,0,11,2016
10174,ZCTA5 10174,race_total,0,11,2016
10174,ZCTA5 10174,white,0,11,2016
10174,ZCTA5 10174,black_aa,0,11,2016
10174,ZCTA5 10174,ai_an,0,11,2016
10174,ZCTA5 10174,asian,0,11,2016
10174,ZCTA5 10174,hawaiian_pi,0,11,2016
10174,ZCTA5 10174,other,0,11,2016
10174,ZCTA5 10174,med_income,NA,NA,2016
10177,ZCTA5 10177,male,0,11,2016
10177,ZCTA5 10177,female,0,11,2016
10177,ZCTA5 10177,total_pop,0,11,2016
10177,ZCTA5 10177,race_total,0,11,2016
10177,ZCTA5 10177,white,0,11,2016
10177,ZCTA5 10177,black_aa,0,11,2016
10177,ZCTA5 10177,ai_an,0,11,2016
10177,ZCTA5 10177,asian,0,11,2016
10177,ZCTA5 10177,hawaiian_pi,0,11,2016
10177,ZCTA5 10177,other,0,11,2016
10177,ZCTA5 10177,med_income,NA,NA,2016
10199,ZCTA5 10199,male,0,11,2016
10199,ZCTA5 10199,female,0,11,2016
10199,ZCTA5 10199,total_pop,0,11,2016
10199,ZCTA5 10199,race_total,0,11,2016
10199,ZCTA5 10199,white,0,11,2016
10199,ZCTA5 10199,black_aa,0,11,2016
10199,ZCTA5 10199,ai_an,0,11,2016
10199,ZCTA5 10199,asian,0,11,2016
10199,ZCTA5 10199,hawaiian_pi,0,11,2016
10199,ZCTA5 10199,other,0,11,2016
10199,ZCTA5 10199,med_income,NA,NA,2016
10271,ZCTA5 10271,male,0,11,2016
10271,ZCTA5 10271,female,0,11,2016
10271,ZCTA5 10271,total_pop,0,11,2016
10271,ZCTA5 10271,race_total,0,11,2016
10271,ZCTA5 10271,white,0,11,2016
10271,ZCTA5 10271,black_aa,0,11,2016
10271,ZCTA5 10271,ai_an,0,11,2016
10271,ZCTA5 10271,asian,0,11,2016
10271,ZCTA5 10271,hawaiian_pi,0,11,2016
10271,ZCTA5 10271,other,0,11,2016
10271,ZCTA5 10271,med_income,NA,NA,2016
10278,ZCTA5 10278,male,0,11,2016
10278,ZCTA5 10278,female,0,11,2016
10278,ZCTA5 10278,total_pop,0,11,2016
10278,ZCTA5 10278,race_total,0,11,2016
10278,ZCTA5 10278,white,0,11,2016
10278,ZCTA5 10278,black_aa,0,11,2016
10278,ZCTA5 10278,ai_an,0,11,2016
10278,ZCTA5 10278,asian,0,11,2016
10278,ZCTA5 10278,hawaiian_pi,0,11,2016
10278,ZCTA5 10278,other,0,11,2016
10278,ZCTA5 10278,med_income,NA,NA,2016
10279,ZCTA5 10279,male,0,11,2016
10279,ZCTA5 10279,female,0,11,2016
10279,ZCTA5 10279,total_pop,0,11,2016
10279,ZCTA5 10279,race_total,0,11,2016
10279,ZCTA5 10279,white,0,11,2016
10279,ZCTA5 10279,black_aa,0,11,2016
10279,ZCTA5 10279,ai_an,0,11,2016
10279,ZCTA5 10279,asian,0,11,2016
10279,ZCTA5 10279,hawaiian_pi,0,11,2016
10279,ZCTA5 10279,other,0,11,2016
10279,ZCTA5 10279,med_income,NA,NA,2016
10280,ZCTA5 10280,male,4921,544,2016
10280,ZCTA5 10280,female,4924,600,2016
10280,ZCTA5 10280,total_pop,9845,920,2016
10280,ZCTA5 10280,race_total,9845,920,2016
10280,ZCTA5 10280,white,7584,876,2016
10280,ZCTA5 10280,black_aa,156,111,2016
10280,ZCTA5 10280,ai_an,0,16,2016
10280,ZCTA5 10280,asian,1630,378,2016
10280,ZCTA5 10280,hawaiian_pi,0,16,2016
10280,ZCTA5 10280,other,190,148,2016
10280,ZCTA5 10280,med_income,146875,26908,2016
10282,ZCTA5 10282,male,2908,383,2016
10282,ZCTA5 10282,female,2727,316,2016
10282,ZCTA5 10282,total_pop,5635,616,2016
10282,ZCTA5 10282,race_total,5635,616,2016
10282,ZCTA5 10282,white,3986,511,2016
10282,ZCTA5 10282,black_aa,78,64,2016
10282,ZCTA5 10282,ai_an,0,16,2016
10282,ZCTA5 10282,asian,1243,357,2016
10282,ZCTA5 10282,hawaiian_pi,0,16,2016
10282,ZCTA5 10282,other,85,115,2016
10282,ZCTA5 10282,med_income,250001,NA,2016
10301,ZCTA5 10301,male,19494,919,2016
10301,ZCTA5 10301,female,20025,832,2016
10301,ZCTA5 10301,total_pop,39519,1400,2016
10301,ZCTA5 10301,race_total,39519,1400,2016
10301,ZCTA5 10301,white,21218,946,2016
10301,ZCTA5 10301,black_aa,11216,1265,2016
10301,ZCTA5 10301,ai_an,63,66,2016
10301,ZCTA5 10301,asian,2406,402,2016
10301,ZCTA5 10301,hawaiian_pi,0,24,2016
10301,ZCTA5 10301,other,2621,787,2016
10301,ZCTA5 10301,med_income,55700,4710,2016
10302,ZCTA5 10302,male,9134,656,2016
10302,ZCTA5 10302,female,8624,544,2016
10302,ZCTA5 10302,total_pop,17758,1028,2016
10302,ZCTA5 10302,race_total,17758,1028,2016
10302,ZCTA5 10302,white,10741,873,2016
10302,ZCTA5 10302,black_aa,3279,572,2016
10302,ZCTA5 10302,ai_an,69,92,2016
10302,ZCTA5 10302,asian,1384,492,2016
10302,ZCTA5 10302,hawaiian_pi,2,8,2016
10302,ZCTA5 10302,other,1509,577,2016
10302,ZCTA5 10302,med_income,55864,7029,2016
10303,ZCTA5 10303,male,11594,664,2016
10303,ZCTA5 10303,female,12968,722,2016
10303,ZCTA5 10303,total_pop,24562,1103,2016
10303,ZCTA5 10303,race_total,24562,1103,2016
10303,ZCTA5 10303,white,9863,947,2016
10303,ZCTA5 10303,black_aa,9343,802,2016
10303,ZCTA5 10303,ai_an,66,71,2016
10303,ZCTA5 10303,asian,2068,402,2016
10303,ZCTA5 10303,hawaiian_pi,0,21,2016
10303,ZCTA5 10303,other,2465,629,2016
10303,ZCTA5 10303,med_income,55198,5729,2016
10304,ZCTA5 10304,male,19935,1077,2016
10304,ZCTA5 10304,female,22119,1053,2016
10304,ZCTA5 10304,total_pop,42054,1611,2016
10304,ZCTA5 10304,race_total,42054,1611,2016
10304,ZCTA5 10304,white,22216,1528,2016
10304,ZCTA5 10304,black_aa,11174,1331,2016
10304,ZCTA5 10304,ai_an,226,206,2016
10304,ZCTA5 10304,asian,3761,645,2016
10304,ZCTA5 10304,hawaiian_pi,20,28,2016
10304,ZCTA5 10304,other,3532,1131,2016
10304,ZCTA5 10304,med_income,53843,4679,2016
10305,ZCTA5 10305,male,19853,888,2016
10305,ZCTA5 10305,female,21680,884,2016
10305,ZCTA5 10305,total_pop,41533,1522,2016
10305,ZCTA5 10305,race_total,41533,1522,2016
10305,ZCTA5 10305,white,31588,1432,2016
10305,ZCTA5 10305,black_aa,2048,574,2016
10305,ZCTA5 10305,ai_an,387,343,2016
10305,ZCTA5 10305,asian,4792,568,2016
10305,ZCTA5 10305,hawaiian_pi,18,25,2016
10305,ZCTA5 10305,other,1635,654,2016
10305,ZCTA5 10305,med_income,74063,4177,2016
10306,ZCTA5 10306,male,26019,1001,2016
10306,ZCTA5 10306,female,29012,1160,2016
10306,ZCTA5 10306,total_pop,55031,1841,2016
10306,ZCTA5 10306,race_total,55031,1841,2016
10306,ZCTA5 10306,white,48996,1887,2016
10306,ZCTA5 10306,black_aa,1349,396,2016
10306,ZCTA5 10306,ai_an,16,26,2016
10306,ZCTA5 10306,asian,2847,678,2016
10306,ZCTA5 10306,hawaiian_pi,0,27,2016
10306,ZCTA5 10306,other,1167,492,2016
10306,ZCTA5 10306,med_income,78745,4850,2016
10307,ZCTA5 10307,male,7481,628,2016
10307,ZCTA5 10307,female,7794,553,2016
10307,ZCTA5 10307,total_pop,15275,882,2016
10307,ZCTA5 10307,race_total,15275,882,2016
10307,ZCTA5 10307,white,14322,890,2016
10307,ZCTA5 10307,black_aa,33,48,2016
10307,ZCTA5 10307,ai_an,30,34,2016
10307,ZCTA5 10307,asian,467,227,2016
10307,ZCTA5 10307,hawaiian_pi,0,18,2016
10307,ZCTA5 10307,other,203,261,2016
10307,ZCTA5 10307,med_income,77278,4561,2016
10308,ZCTA5 10308,male,14710,904,2016
10308,ZCTA5 10308,female,15637,701,2016
10308,ZCTA5 10308,total_pop,30347,1296,2016
10308,ZCTA5 10308,race_total,30347,1296,2016
10308,ZCTA5 10308,white,28094,1245,2016
10308,ZCTA5 10308,black_aa,92,64,2016
10308,ZCTA5 10308,ai_an,94,70,2016
10308,ZCTA5 10308,asian,1522,577,2016
10308,ZCTA5 10308,hawaiian_pi,14,22,2016
10308,ZCTA5 10308,other,222,142,2016
10308,ZCTA5 10308,med_income,87493,6002,2016
10309,ZCTA5 10309,male,16766,849,2016
10309,ZCTA5 10309,female,16693,912,2016
10309,ZCTA5 10309,total_pop,33459,1503,2016
10309,ZCTA5 10309,race_total,33459,1503,2016
10309,ZCTA5 10309,white,29960,1405,2016
10309,ZCTA5 10309,black_aa,429,312,2016
10309,ZCTA5 10309,ai_an,63,70,2016
10309,ZCTA5 10309,asian,1671,511,2016
10309,ZCTA5 10309,hawaiian_pi,0,24,2016
10309,ZCTA5 10309,other,965,634,2016
10309,ZCTA5 10309,med_income,93248,6310,2016
10310,ZCTA5 10310,male,11815,626,2016
10310,ZCTA5 10310,female,12435,689,2016
10310,ZCTA5 10310,total_pop,24250,1079,2016
10310,ZCTA5 10310,race_total,24250,1079,2016
10310,ZCTA5 10310,white,14641,1062,2016
10310,ZCTA5 10310,black_aa,5286,618,2016
10310,ZCTA5 10310,ai_an,4,6,2016
10310,ZCTA5 10310,asian,1444,372,2016
10310,ZCTA5 10310,hawaiian_pi,0,21,2016
10310,ZCTA5 10310,other,1766,651,2016
10310,ZCTA5 10310,med_income,69201,5992,2016
10311,ZCTA5 10311,male,0,11,2016
10311,ZCTA5 10311,female,0,11,2016
10311,ZCTA5 10311,total_pop,0,11,2016
10311,ZCTA5 10311,race_total,0,11,2016
10311,ZCTA5 10311,white,0,11,2016
10311,ZCTA5 10311,black_aa,0,11,2016
10311,ZCTA5 10311,ai_an,0,11,2016
10311,ZCTA5 10311,asian,0,11,2016
10311,ZCTA5 10311,hawaiian_pi,0,11,2016
10311,ZCTA5 10311,other,0,11,2016
10311,ZCTA5 10311,med_income,NA,NA,2016
10312,ZCTA5 10312,male,29546,1044,2016
10312,ZCTA5 10312,female,31405,1076,2016
10312,ZCTA5 10312,total_pop,60951,1748,2016
10312,ZCTA5 10312,race_total,60951,1748,2016
10312,ZCTA5 10312,white,55873,1677,2016
10312,ZCTA5 10312,black_aa,613,338,2016
10312,ZCTA5 10312,ai_an,43,39,2016
10312,ZCTA5 10312,asian,3267,508,2016
10312,ZCTA5 10312,hawaiian_pi,41,48,2016
10312,ZCTA5 10312,other,430,196,2016
10312,ZCTA5 10312,med_income,88567,4737,2016
10314,ZCTA5 10314,male,42748,1070,2016
10314,ZCTA5 10314,female,45837,1046,2016
10314,ZCTA5 10314,total_pop,88585,1749,2016
10314,ZCTA5 10314,race_total,88585,1749,2016
10314,ZCTA5 10314,white,67895,1799,2016
10314,ZCTA5 10314,black_aa,4079,841,2016
10314,ZCTA5 10314,ai_an,73,57,2016
10314,ZCTA5 10314,asian,12423,918,2016
10314,ZCTA5 10314,hawaiian_pi,156,82,2016
10314,ZCTA5 10314,other,2069,635,2016
10314,ZCTA5 10314,med_income,77761,3432,2016
10451,ZCTA5 10451,male,22025,1195,2016
10451,ZCTA5 10451,female,26264,1409,2016
10451,ZCTA5 10451,total_pop,48289,2064,2016
10451,ZCTA5 10451,race_total,48289,2064,2016
10451,ZCTA5 10451,white,5166,727,2016
10451,ZCTA5 10451,black_aa,18728,1630,2016
10451,ZCTA5 10451,ai_an,220,142,2016
10451,ZCTA5 10451,asian,857,299,2016
10451,ZCTA5 10451,hawaiian_pi,75,113,2016
10451,ZCTA5 10451,other,21280,1869,2016
10451,ZCTA5 10451,med_income,26419,1738,2016
10452,ZCTA5 10452,male,34502,1298,2016
10452,ZCTA5 10452,female,40786,1150,2016
10452,ZCTA5 10452,total_pop,75288,1836,2016
10452,ZCTA5 10452,race_total,75288,1836,2016
10452,ZCTA5 10452,white,8364,1173,2016
10452,ZCTA5 10452,black_aa,23852,1573,2016
10452,ZCTA5 10452,ai_an,153,110,2016
10452,ZCTA5 10452,asian,772,262,2016
10452,ZCTA5 10452,hawaiian_pi,24,39,2016
10452,ZCTA5 10452,other,39181,1990,2016
10452,ZCTA5 10452,med_income,25771,1243,2016
10453,ZCTA5 10453,male,36120,1139,2016
10453,ZCTA5 10453,female,44396,1310,2016
10453,ZCTA5 10453,total_pop,80516,1838,2016
10453,ZCTA5 10453,race_total,80516,1838,2016
10453,ZCTA5 10453,white,8376,983,2016
10453,ZCTA5 10453,black_aa,25730,1254,2016
10453,ZCTA5 10453,ai_an,627,345,2016
10453,ZCTA5 10453,asian,1242,578,2016
10453,ZCTA5 10453,hawaiian_pi,53,80,2016
10453,ZCTA5 10453,other,42535,2189,2016
10453,ZCTA5 10453,med_income,22914,1551,2016
10454,ZCTA5 10454,male,18814,1145,2016
10454,ZCTA5 10454,female,20124,865,2016
10454,ZCTA5 10454,total_pop,38938,1575,2016
10454,ZCTA5 10454,race_total,38938,1575,2016
10454,ZCTA5 10454,white,6074,1047,2016
10454,ZCTA5 10454,black_aa,11341,1037,2016
10454,ZCTA5 10454,ai_an,328,180,2016
10454,ZCTA5 10454,asian,270,175,2016
10454,ZCTA5 10454,hawaiian_pi,0,24,2016
10454,ZCTA5 10454,other,19805,1706,2016
10454,ZCTA5 10454,med_income,21553,2240,2016
10455,ZCTA5 10455,male,20754,1338,2016
10455,ZCTA5 10455,female,22025,929,2016
10455,ZCTA5 10455,total_pop,42779,1648,2016
10455,ZCTA5 10455,race_total,42779,1648,2016
10455,ZCTA5 10455,white,3963,705,2016
10455,ZCTA5 10455,black_aa,12137,1122,2016
10455,ZCTA5 10455,ai_an,336,201,2016
10455,ZCTA5 10455,asian,430,283,2016
10455,ZCTA5 10455,hawaiian_pi,91,102,2016
10455,ZCTA5 10455,other,24774,1908,2016
10455,ZCTA5 10455,med_income,23962,1983,2016
10456,ZCTA5 10456,male,42276,1541,2016
10456,ZCTA5 10456,female,50436,1941,2016
10456,ZCTA5 10456,total_pop,92712,2672,2016
10456,ZCTA5 10456,race_total,92712,2672,2016
10456,ZCTA5 10456,white,7933,1079,2016
10456,ZCTA5 10456,black_aa,37705,1936,2016
10456,ZCTA5 10456,ai_an,843,433,2016
10456,ZCTA5 10456,asian,1220,675,2016
10456,ZCTA5 10456,hawaiian_pi,0,27,2016
10456,ZCTA5 10456,other,42330,2423,2016
10456,ZCTA5 10456,med_income,25868,1494,2016
10457,ZCTA5 10457,male,35140,1439,2016
10457,ZCTA5 10457,female,38870,1470,2016
10457,ZCTA5 10457,total_pop,74010,2392,2016
10457,ZCTA5 10457,race_total,74010,2392,2016
10457,ZCTA5 10457,white,8596,1056,2016
10457,ZCTA5 10457,black_aa,25497,1799,2016
10457,ZCTA5 10457,ai_an,308,180,2016
10457,ZCTA5 10457,asian,941,301,2016
10457,ZCTA5 10457,hawaiian_pi,52,62,2016
10457,ZCTA5 10457,other,36106,1934,2016
10457,ZCTA5 10457,med_income,25967,1473,2016
10458,ZCTA5 10458,male,39332,1517,2016
10458,ZCTA5 10458,female,42366,1495,2016
10458,ZCTA5 10458,total_pop,81698,2395,2016
10458,ZCTA5 10458,race_total,81698,2395,2016
10458,ZCTA5 10458,white,15769,1641,2016
10458,ZCTA5 10458,black_aa,16735,1296,2016
10458,ZCTA5 10458,ai_an,360,206,2016
10458,ZCTA5 10458,asian,2571,444,2016
10458,ZCTA5 10458,hawaiian_pi,69,76,2016
10458,ZCTA5 10458,other,42671,2290,2016
10458,ZCTA5 10458,med_income,30339,1478,2016
10459,ZCTA5 10459,male,22689,965,2016
10459,ZCTA5 10459,female,25283,876,2016
10459,ZCTA5 10459,total_pop,47972,1391,2016
10459,ZCTA5 10459,race_total,47972,1391,2016
10459,ZCTA5 10459,white,5636,722,2016
10459,ZCTA5 10459,black_aa,15712,1190,2016
10459,ZCTA5 10459,ai_an,279,158,2016
10459,ZCTA5 10459,asian,485,225,2016
10459,ZCTA5 10459,hawaiian_pi,0,24,2016
10459,ZCTA5 10459,other,24618,1567,2016
10459,ZCTA5 10459,med_income,24805,2146,2016
10460,ZCTA5 10460,male,27589,1217,2016
10460,ZCTA5 10460,female,32677,1131,2016
10460,ZCTA5 10460,total_pop,60266,1806,2016
10460,ZCTA5 10460,race_total,60266,1806,2016
10460,ZCTA5 10460,white,8084,1088,2016
10460,ZCTA5 10460,black_aa,17196,1337,2016
10460,ZCTA5 10460,ai_an,114,89,2016
10460,ZCTA5 10460,asian,974,375,2016
10460,ZCTA5 10460,hawaiian_pi,0,27,2016
10460,ZCTA5 10460,other,32295,1896,2016
10460,ZCTA5 10460,med_income,24086,1571,2016
10461,ZCTA5 10461,male,24304,1189,2016
10461,ZCTA5 10461,female,25951,1130,2016
10461,ZCTA5 10461,total_pop,50255,1977,2016
10461,ZCTA5 10461,race_total,50255,1977,2016
10461,ZCTA5 10461,white,23975,1322,2016
10461,ZCTA5 10461,black_aa,4489,756,2016
10461,ZCTA5 10461,ai_an,226,131,2016
10461,ZCTA5 10461,asian,5592,691,2016
10461,ZCTA5 10461,hawaiian_pi,6,17,2016
10461,ZCTA5 10461,other,13917,1380,2016
10461,ZCTA5 10461,med_income,55332,2869,2016
10462,ZCTA5 10462,male,36923,1299,2016
10462,ZCTA5 10462,female,41802,1225,2016
10462,ZCTA5 10462,total_pop,78725,2050,2016
10462,ZCTA5 10462,race_total,78725,2050,2016
10462,ZCTA5 10462,white,17569,1024,2016
10462,ZCTA5 10462,black_aa,21468,1417,2016
10462,ZCTA5 10462,ai_an,476,233,2016
10462,ZCTA5 10462,asian,9567,808,2016
10462,ZCTA5 10462,hawaiian_pi,0,27,2016
10462,ZCTA5 10462,other,25996,1710,2016
10462,ZCTA5 10462,med_income,48315,2839,2016
10463,ZCTA5 10463,male,34340,1519,2016
10463,ZCTA5 10463,female,37317,1191,2016
10463,ZCTA5 10463,total_pop,71657,2078,2016
10463,ZCTA5 10463,race_total,71657,2078,2016
10463,ZCTA5 10463,white,30893,1440,2016
10463,ZCTA5 10463,black_aa,11004,1144,2016
10463,ZCTA5 10463,ai_an,481,305,2016
10463,ZCTA5 10463,asian,3000,472,2016
10463,ZCTA5 10463,hawaiian_pi,85,128,2016
10463,ZCTA5 10463,other,22260,1947,2016
10463,ZCTA5 10463,med_income,56568,1717,2016
10464,ZCTA5 10464,male,2017,424,2016
10464,ZCTA5 10464,female,2283,368,2016
10464,ZCTA5 10464,total_pop,4300,587,2016
10464,ZCTA5 10464,race_total,4300,587,2016
10464,ZCTA5 10464,white,3262,560,2016
10464,ZCTA5 10464,black_aa,69,41,2016
10464,ZCTA5 10464,ai_an,0,11,2016
10464,ZCTA5 10464,asian,209,259,2016
10464,ZCTA5 10464,hawaiian_pi,0,11,2016
10464,ZCTA5 10464,other,733,439,2016
10464,ZCTA5 10464,med_income,76917,13090,2016
10465,ZCTA5 10465,male,21704,806,2016
10465,ZCTA5 10465,female,23246,1042,2016
10465,ZCTA5 10465,total_pop,44950,1458,2016
10465,ZCTA5 10465,race_total,44950,1458,2016
10465,ZCTA5 10465,white,27291,1310,2016
10465,ZCTA5 10465,black_aa,5179,950,2016
10465,ZCTA5 10465,ai_an,67,93,2016
10465,ZCTA5 10465,asian,1500,390,2016
10465,ZCTA5 10465,hawaiian_pi,8,16,2016
10465,ZCTA5 10465,other,9485,1321,2016
10465,ZCTA5 10465,med_income,73068,4779,2016
10466,ZCTA5 10466,male,32641,1349,2016
10466,ZCTA5 10466,female,39004,1259,2016
10466,ZCTA5 10466,total_pop,71645,1977,2016
10466,ZCTA5 10466,race_total,71645,1977,2016
10466,ZCTA5 10466,white,6235,999,2016
10466,ZCTA5 10466,black_aa,52501,1860,2016
10466,ZCTA5 10466,ai_an,560,275,2016
10466,ZCTA5 10466,asian,1747,532,2016
10466,ZCTA5 10466,hawaiian_pi,78,64,2016
10466,ZCTA5 10466,other,8669,1077,2016
10466,ZCTA5 10466,med_income,44354,2626,2016
10467,ZCTA5 10467,male,49623,1585,2016
10467,ZCTA5 10467,female,53422,1563,2016
10467,ZCTA5 10467,total_pop,103045,2490,2016
10467,ZCTA5 10467,race_total,103045,2490,2016
10467,ZCTA5 10467,white,20637,1530,2016
10467,ZCTA5 10467,black_aa,36795,1802,2016
10467,ZCTA5 10467,ai_an,729,457,2016
10467,ZCTA5 10467,asian,6483,826,2016
10467,ZCTA5 10467,hawaiian_pi,7,19,2016
10467,ZCTA5 10467,other,34286,2242,2016
10467,ZCTA5 10467,med_income,34964,1540,2016
10468,ZCTA5 10468,male,35981,1431,2016
10468,ZCTA5 10468,female,39556,1432,2016
10468,ZCTA5 10468,total_pop,75537,2155,2016
10468,ZCTA5 10468,race_total,75537,2155,2016
10468,ZCTA5 10468,white,10633,1225,2016
10468,ZCTA5 10468,black_aa,15941,1305,2016
10468,ZCTA5 10468,ai_an,560,272,2016
10468,ZCTA5 10468,asian,2654,559,2016
10468,ZCTA5 10468,hawaiian_pi,0,27,2016
10468,ZCTA5 10468,other,42463,2498,2016
10468,ZCTA5 10468,med_income,34988,2357,2016
10469,ZCTA5 10469,male,32683,1242,2016
10469,ZCTA5 10469,female,38981,1504,2016
10469,ZCTA5 10469,total_pop,71664,2346,2016
10469,ZCTA5 10469,race_total,71664,2346,2016
10469,ZCTA5 10469,white,13370,1095,2016
10469,ZCTA5 10469,black_aa,39319,1998,2016
10469,ZCTA5 10469,ai_an,612,399,2016
10469,ZCTA5 10469,asian,3822,775,2016
10469,ZCTA5 10469,hawaiian_pi,138,158,2016
10469,ZCTA5 10469,other,12425,1320,2016
10469,ZCTA5 10469,med_income,57124,3759,2016
10470,ZCTA5 10470,male,7077,549,2016
10470,ZCTA5 10470,female,7497,558,2016
10470,ZCTA5 10470,total_pop,14574,922,2016
10470,ZCTA5 10470,race_total,14574,922,2016
10470,ZCTA5 10470,white,6805,515,2016
10470,ZCTA5 10470,black_aa,5136,608,2016
10470,ZCTA5 10470,ai_an,0,18,2016
10470,ZCTA5 10470,asian,522,177,2016
10470,ZCTA5 10470,hawaiian_pi,0,18,2016
10470,ZCTA5 10470,other,1867,552,2016
10470,ZCTA5 10470,med_income,58839,6990,2016
10471,ZCTA5 10471,male,10175,631,2016
